"id_clean_tweet";"id_tweet";"clean_content";"tweet_label"
"872";"411428452818898944";"begini tidakpantas pilih sindir sekarang besok main akrobat";"negatif"
"873";"411523833737121792";"banyak lemah balik sangat lemah";"negatif"
"874";"411720023036542000";"calon presiden tidaklayak pilih";"negatif"
"875";"412196611360448000";"hasil jelek usung jadi capres";"negatif"
"876";"412205279388774400";"janganpilih ada";"negatif"
"877";"412240873208827904";"bohong dusta larang jelek";"negatif"
"878";"412512496147132416";"sosok calon begitu jadi pemimpin pilih goblok";"negatif"
"879";"412854544369217536";"ketemu pemimpin rakyat pasti sempat";"positif"
"880";"413131400426946560";"sekarang paksa ada rakyat tambah makin benci tidakdengar aspirasi";"negatif"
"881";"413213223291060224";"sigap masyarakat birokrasi biasa pemimpin";"positif"
"882";"413670180070240256";"muak";"negatif"
"883";"413954321353412608";"muak";"negatif"
"884";"414616610763460608";"tidakbisa sangat bahagia bisa karismatik";"positif"
"885";"415076304539500000";"tua tidaklayak jadi presiden sinis";"negatif"
"886";"415157127624138752";"liat mirip gombal";"negatif"
"887";"415442815749865472";"kompetensi gaul lemah";"negatif"
"888";"415510040087257089";"kacau kacau banget ada tawa";"negatif"
"889";"415638179589275648";"goblok";"negatif"
"890";"415715223673122816";"jadi calon presiden capres munafik khianat agama";"negatif"
"891";"416399715417079808";"muak banget muka sama";"negatif"
"892";"416846769515814912";"buruk begitu ejek";"negatif"
"893";"416937572430909000";"dapat bohong";"negatif"
"894";"417088171147399168";"sedikit janganpilih";"negatif"
"895";"417303297368662016";"bisa jadi teladan masyarakat";"positif"
"896";"417583395795771000";"elektabilitas rendah";"negatif"
"897";"417681567582916608";"generasi tua kerja muda progresif pandai kelola generasi patut apresiasi";"positif"
"898";"417870852353306625";"paling buruk";"negatif"
"899";"417877385090846000";"sama bisa tidaksekarang capres goblok";"negatif"
"900";"417930098206334000";"selesai dusta besar rampok harga bekas";"negatif"
"901";"418335259852144000";"tidakada bisa tawar janganpilih";"negatif"
"902";"418391863507161088";"hebat";"positif"
"903";"418641946152665088";"tokoh favorit";"positif"
"904";"418647018060251136";"bosan ingin baru";"negatif"
"905";"418724804259115000";"elektabilitas rendah takpusing";"negatif"
"906";"418725027383484416";"ambisius capres paling takdingin tak";"negatif"
"907";"418726447339954000";"tidakadil larang baru malah hadir";"negatif"
"908";"418986677848137728";"makin alas jadi bukankapabilitas";"negatif"
"909";"419001891008151000";"mutu buruk";"negatif"
"910";"419062825512759296";"omong nyaring alas takboleh intervensi dasar goblok urus";"negatif"
"911";"419136631317098000";"dukung barusan provokatif bodoh janganpilih harga";"negatif"
"912";"419185456719212545";"ambisi tawa bilang capres takpopuler biar";"negatif"
"913";"419225396010180000";"bohong dukung";"negatif"
"914";"419256067151769600";"revolusi jempol bau busuk";"negatif"
"915";"419304265618698240";"busuk";"negatif"
"916";"419465268931219456";"hebat";"positif"
"917";"419485363472986112";"muak";"negatif"
"918";"419555051749638000";"nasionalis jadi kurangadegan wajar marah tidaksetuju masalah kawin";"positif"
"919";"419612785677324000";"kurangajar main harga rakyat bisa";"negatif"
"920";"419707337486512128";"acara hebat keren";"positif"
"921";"419715747707777000";"janganpilih jadi presiden";"negatif"
"922";"419770564278878208";"munafik naik harga masyarakat";"negatif"
"923";"419791404248735745";"sekarang payah naik salah";"negatif"
"924";"419794697108725760";"bahaya jadi presiden kasus masyarakat bisa bebas hukum khusus tabrak";"negatif"
"925";"419837855859367936";"malas banget jadi tidaksukses";"negatif"
"926";"419962906642776065";"bahas kejam";"negatif"
"927";"420378676425809000";"fatal parah sama aset jamin jatuh";"negatif"
"928";"420420867516928000";"parah jadi presiden gampang";"negatif"
"929";"420437322144825345";"munafik";"negatif"
"930";"420442242478637056";"ambisius banget elektabilitas rendam";"negatif"
"931";"420534072901763072";"urus tidakbecus urus";"negatif"
"932";"420586727648927000";"gilir laku";"negatif"
"933";"420708819732148224";"lemah mudah hasut begitu";"negatif"
"934";"420711366979104768";"pasti gagal pasti langkah";"negatif"
"935";"420746135309778944";"ambisius sama ambisius";"negatif"
"936";"420766996527992832";"beliau idola bu keren bu";"positif"
"937";"420838958202109952";"bosan muka muka polos kuasa";"negatif"
"938";"420862912849125376";"diam diam ambisi laku capres";"negatif"
"939";"420896844571344896";"lebay coret konvensi capres";"negatif"
"940";"420927057351028736";"isi muak";"negatif"
"941";"420963311455186944";"janganpilih";"negatif"
"942";"421050510532046848";"lebay coret konvensi capres";"negatif"
"943";"421132621997805568";"banyak contoh tidakpantas laku";"negatif"
"944";"421241259940773000";"selesai dulu utama integritas hasil";"negatif"
"945";"421251686833725440";"jadi bodoh tidakalih jadi goblok baru sekarang";"negatif"
"946";"421363873468264448";"humoris wawas depan energi negeri";"positif"
"947";"421494686436442113";"sombong amat hak tentu capres";"negatif"
"948";"421501602071986176";"bu janganambisi gagal total presiden";"negatif"
"949";"421530428097716000";"urus tidakbecus malah urus";"negatif"
"950";"421554146651566080";"bersih peduli tegas";"positif"
"951";"421571184556113920";"favorit posisi";"positif"
"952";"421580687997562881";"kualitas kualitas pemimpin";"positif"
"953";"421623676304236544";"jangandukung tentu";"positif"
"954";"421640516766138369";"ada makin muak";"negatif"
"955";"421913548332101632";"bangun pemimpin ragu";"positif"
"956";"421927054527827968";"muak sama";"negatif"
"957";"421935016911048704";"pemimpin lembek tidakberita";"negatif"
"958";"421950070519373827";"buruk mual";"negatif"
"959";"421974536092123136";"hebat senyum";"positif"
"960";"422159901377306625";"sangat berantakan tidakkapabilitas pemimpin";"negatif"
"961";"422207652504928256";"salah satu bentuk";"positif"
"962";"422213669976420353";"karismatik jadi wakil alah";"positif"
"963";"422298107347353000";"kurangbanyak baca";"negatif"
"964";"422316913499205000";"tidakjadi harga rendah duit";"negatif"
"965";"422320663420862464";"sombong senyum";"negatif"
"966";"422373178199904000";"singkat kelola asing adidaya apatis parah";"negatif"
"967";"422386019552342016";"busuk tetap busuk elektabilitas jeblok";"negatif"
"968";"422488751546191873";"benci sesat";"negatif"
"969";"422518375076478000";"elektabilitas rendah lindung";"negatif"
"970";"422564074975531008";"belummumpuni";"negatif"
"971";"422577100063662080";"bisnis jadi ragu jadi presiden bisa semua bisnis untung";"negatif"
"972";"422585510645604352";"kandidat gagal kritik harga";"negatif"
"973";"422600322314272768";"berita ada janganpilih brengsek beli";"negatif"
"974";"422619929955667000";"aktivitas alam lemah laku";"negatif"
"975";"422636904865992705";"belummumpuni";"negatif"
"976";"422648059856568320";"pemimpin bersih peduli tegas";"positif"
"977";"422738070631636992";"jadi idola";"positif"
"978";"422744429913321473";"turun bodoh";"negatif"
"979";"422745335564607488";"tawa lebih janganpilih";"negatif"
"980";"422772656811671552";"benar kagum depan";"positif"
"981";"422879575610519552";"licik";"negatif"
"982";"422905307342196736";"jamin bersih beliau wibawa";"positif"
"983";"422918932505190400";"tenang wibawa";"positif"
"984";"422976921417162752";"capres takbecus urus banjir";"negatif"
"985";"423014108980445184";"calon kuat capres";"positif"
"986";"423022112572706000";"wakil rakyat bisa lupa kasus jahat";"negatif"
"987";"423043204007464960";"calon kuat bisa bentuk";"positif"
"988";"423065326046044160";"pasti keren";"positif"
"989";"423084978864279554";"favorit";"positif"
"990";"423096062681702400";"cocok";"positif"
"991";"423101220564131000";"kasus pemimpin jahat";"negatif"
"992";"423102084838195200";"cocok";"positif"
"993";"423104563453763000";"tidakkalah tawa";"negatif"
"994";"423113389460570112";"jadi lemah tidak";"negatif"
"995";"423132224037597184";"janganpilih";"negatif"
"996";"423133084008321025";"hebat tawa";"positif"
"997";"423267801415962624";"calon presiden ada bilang taklayak jadi presiden tidakcocok";"negatif"
"998";"423269259435704321";"jangantidakbenar contoh buruk";"negatif"
"999";"423272463909138000";"sama seru maut senyum tawa";"negatif"
"1000";"423294413750558721";"bosan";"negatif"
"1001";"423319079722950656";"maju dukung bersih peduli tegas";"positif"
"1002";"423348661733453825";"keren kagum cinta air";"positif"
"1003";"423348803303784448";"baru keren";"positif"
"1004";"423356834540290048";"ambisi aduh taktakjadi capres";"negatif"
"1005";"423371651317649409";"bersih peduli tegas";"positif"
"1006";"423388351555567616";"benci sama";"negatif"
"1007";"423434602187747329";"malas banget baca berita banget";"negatif"
"1008";"423443536932253696";"benci sama banget";"negatif"
"1009";"423452317279850496";"capres gombal lebay";"negatif"
"1010";"423468033177169920";"belumreformasi banyak tokoh reformasi simak kagum senyum";"positif"
"1011";"423471061452062720";"benci";"negatif"
"1012";"423487639467982000";"mahasiswa jahat otoriter jadi lama";"negatif"
"1013";"423513336727097344";"persis busuk";"negatif"
"1014";"423595380862119936";"mulai cocok";"positif"
"1015";"424014352115437568";"kait tulus sikap jadi pemimpin amanah capres baik";"positif"
"1016";"424055825506643968";"bodoh pilih presiden taksama";"negatif"
"1017";"424060048399007745";"bosan banget banget banget tidakbohong";"negatif"
"1018";"424068581815369729";"pemimpin berani mimpi yakin menang balap lawan";"positif"
"1019";"424082817744523265";"calon capres tegas cerdas bersih wibawa";"positif"
"1020";"424090317063606272";"favorit lantar tegas karakter kuat";"positif"
"1021";"424094451510693888";"sip calon capres tegas cerdas bersih wibawa";"positif"
"1022";"424113078322475008";"utama adu payah";"negatif"
"1023";"424121028994805760";"bohong moga tidakmiskin senyum";"negatif"
"1024";"424125362138656768";"mulai berani";"negatif"
"1025";"424142379302395905";"bohong dosa lebih miskin";"negatif"
"1026";"424159640612372480";"strategi dulu begitu tidakmenang";"negatif"
"1027";"424173466175021000";"gagal ada";"negatif"
"1028";"424188691985080323";"tahu dulu jahat";"negatif"
"1029";"424196515045720065";"salut kinerja loyalitas bangun hebat";"positif"
"1030";"424211594642329600";"presiden berani tidaktakut maki rakyat";"positif"
"1031";"424341042431680000";"tentu ada baik capres sulit pilih elektabilitas rendah";"negatif"
"1032";"424395738269761536";"hebat bisa hadir banjir bendera atas banyak amat";"positif"
"1033";"424480793314865152";"salut beliau benar benar sosok sosok patut contoh";"positif"
"1034";"424530501039173000";"tidakbecus jeda fanatik lemah bilang begini";"negatif"
"1035";"424531826120470000";"masalah wakil hasil pilih cerdas jujur besar";"positif"
"1036";"424543784592891904";"selamat malam sahabat pemimpin pandai bukan";"positif"
"1037";"424615472575696897";"paling cocok ideal jadi";"positif"
"1038";"424745978944425984";"jelek ada tidaksuka";"negatif"
"1039";"424746532680642560";"muka jelek ada";"negatif"
"1040";"424755574773796000";"dusta takambisi jadi capres konvensi minta";"negatif"
"1041";"424775685723271168";"capres favorit";"positif"
"1042";"424797532187676672";"bodoh";"negatif"
"1043";"424814885680054272";"sangat tidakdukung maju calon capres dulu pemimpin amanah";"negatif"
"1044";"424841157051293697";"tidakbecus urus banjir tokoh";"negatif"
"1045";"424850053203632128";"sama duit banyak muak";"negatif"
"1046";"424857713349107712";"kibar presiden tolol";"negatif"
"1047";"424858529950752768";"akun bayar tawa tidakbisa menang";"negatif"
"1048";"424869240240226304";"bosan";"negatif"
"1049";"424929220364488704";"janganpilih kecewa sedih tidakkecewa";"negatif"
"1050";"425070851940040704";"capres jadi haram munafik putus asa citra";"negatif"
"1051";"425074646333943808";"semua jahat jangansalah pilih senyum";"negatif"
"1052";"425122149574008833";"malas isi semua";"negatif"
"1053";"425124284369862656";"beda langsung turun tidakplus kasih motivasi semua pintar";"positif"
"1054";"425142775881801728";"sempat ragu ada negatif";"negatif"
"1055";"425146488054759424";"sip tegas bijaksana";"positif"
"1056";"425159409887506432";"tidakcocok";"negatif"
"1057";"425205444546547714";"malas bahas jadi aduh mulai hadir";"negatif"
"1058";"425284791341023000";"gagal amin duit mafia bola";"negatif"
"1059";"425286263378165760";"salah utama jadi tidakpilih jatuh harga";"negatif"
"1060";"425431149532299264";"tawa bodoh dengar ambisius serakah";"negatif"
"1061";"425452490901823489";"ada jadi capres bilang ngawur dusta";"negatif"
"1062";"425458514119507000";"goblok ada capres";"negatif"
"1063";"425462665696145408";"nilai omong capres ngawur dusta minta baca";"negatif"
"1064";"425465982081982464";"payah gagal";"negatif"
"1065";"425469831161581568";"muak rakyat sadar";"negatif"
"1066";"425475185806815232";"bukanhukum tata tidakpantas jadi presiden tidakpresiden capres tidak";"negatif"
"1067";"425477953133084673";"gagal dungu bisa makan bual ala bilang";"negatif"
"1068";"425493747602698240";"baru teladan baca teladan mantan";"positif"
"1069";"425547016236589000";"takubah kalah bikin";"negatif"
"1070";"425548590706991104";"ingat tindak sigap";"positif"
"1071";"425554549605036032";"biar liat bego hasil tantang debat";"negatif"
"1072";"425573318742126592";"lebay";"negatif"
"1073";"425621353891250176";"genit ambisius miskin";"negatif"
"1074";"425632391541948417";"masyarakat bersih";"positif"
"1075";"425656310214844416";"rakyat tipu bangsat puja mulai sekarang rakyat bodoh mudah atur";"negatif"
"1076";"425656490146295808";"tidakpantas belumpantas jadi calon presiden";"negatif"
"1077";"425662429716942848";"jangansalah botaknongol bukanwakil rakyat bodoh tolol";"negatif"
"1078";"425670499692060672";"langsung sigap banjir tawa";"positif"
"1079";"425835308643385344";"ada capres idola";"positif"
"1080";"425860815455920000";"sangat tidaklayak nongol senyum";"negatif"
"1081";"425912210288685056";"malas masuk serah balik";"negatif"
"1082";"425979282947461000";"ada salah satu hebat";"positif"
"1083";"425980652593225728";"sosok hebat";"positif"
"1084";"425988344531542016";"goblok minta semangat sama ada";"positif"
"1085";"425995571229229057";"payah tidakbisa urus";"negatif"
"1086";"426001320118468608";"jadi tidakpilih sikap";"negatif"
"1087";"426002820056104960";"pilih senyum";"positif"
"1088";"426003981446311936";"salah pemimpin hebat tangis";"positif"
"1089";"426010625991380992";"sistematis diktator politisi baru sial presiden";"negatif"
"1090";"426014958191538176";"malam kagum ambisi mulia";"positif"
"1091";"426015097916379136";"pemimpin besi sikap bukanrakyat paham lembek bahaya moral";"negatif"
"1092";"426031210918207000";"liat maju percaya pasti kalah evaluasi";"negatif"
"1093";"426102775475228672";"payah minta jadi presiden biar bisa atas banjir susah bilang";"negatif"
"1094";"426215803189731000";"tokoh paling benci";"negatif"
"1095";"426222469494501000";"mudah mudah kalah biar";"negatif"
"1096";"426234142410285056";"peduli";"positif"
"1097";"426236255169282048";"obral bantu relawan munafik";"negatif"
"1098";"426239440906776000";"gila dulu bingung bilang moga tidakjadi presiden bahaya";"negatif"
"1099";"426241032112463873";"layak jadi presiden jadi teladan setuju";"positif"
"1100";"426241645810429000";"gagal nekat yakin kalah";"negatif"
"1101";"426254143716470784";"manajemen bencana kurangandal berita";"negatif"
"1102";"426285206576705536";"jadi favorit";"positif"
"1103";"426302201233805312";"janganjadi capres biar";"negatif"
"1104";"426341653754806272";"bodo amat";"negatif"
"1105";"426364773346070528";"keren tawa";"positif"
"1106";"426369811287773184";"jaya hukum keren banget bahas cocok banget";"positif"
"1107";"426370376608669696";"dukung";"positif"
"1108";"426370865471565000";"pikir cerah sangat layak jadi capres";"positif"
"1109";"426388695466262528";"brengsek brengsek brengsek";"negatif"
"1110";"426416734132658176";"kualitas banjir dulu ambisius sekarang takelegan kualitas pemimpin";"negatif"
"1111";"426425522512343040";"gagal desak mundur";"negatif"
"1112";"426549794824134656";"tidakpantas jadi pemimpin";"negatif"
"1113";"426565033040949248";"mafia bola janganpilih";"negatif"
"1114";"426569197104021504";"banjir lebih banjir bohong";"negatif"
"1115";"426585599957430272";"hebat mantap";"positif"
"1116";"426629610143350784";"serakah jadi presiden belumsikap putus";"negatif"
"1117";"426645424242307072";"calon janganragu pilih jadi presiden";"positif"
"1118";"426653023977230336";"jangantukang bohong kelas ada sahabat";"negatif"
"1119";"426679526542675968";"mimpi buruk banget tanda";"negatif"
"1120";"426687304845885440";"pilih calon pemimpin pemimpin gagal beri";"negatif"
"1121";"426687932905160704";"tolak presiden";"negatif"
"1122";"426698449216495616";"busuk palsu";"negatif"
"1123";"426744428464570368";"mulai kalah pintar bego";"negatif"
"1124";"426752459424292864";"kritik tidakbecus banjir";"negatif"
"1125";"426884253910323200";"jejak capres favorit";"positif"
"1126";"426905917733347328";"bukantepat jadi presiden bukanbisa bubar jadi presiden";"negatif"
"1127";"426906288040071168";"tidaklayak jadi presiden";"negatif"
"1128";"426924339011670017";"hati busuk bangsat";"negatif"
"1129";"426928333620670464";"anjing babi bangsat setan brengsek anjing anjing tidak";"negatif"
"1130";"426965939540598784";"bangsat keparat brengsek bajing anjing";"negatif"
"1131";"427031496067526656";"salah salah";"negatif"
"1132";"427039422597435392";"urus tidakbecus urus terlalu ambisi";"negatif"
"1133";"427048885995847680";"capres idola usung jadi presiden";"positif"
"1134";"427076319654850560";"lemah dasar diri jadi capres culik aktivis";"negatif"
"1135";"427093597322633216";"salah satu tokoh jadi idola dulu sekarang moga tambah";"positif"
"1136";"427119227321851904";"urus berat kasus";"negatif"
"1137";"427122683541606401";"goblok tidak";"negatif"
"1138";"427125139621154816";"jahat";"negatif"
"1139";"427135307742322689";"urus tidakbecus tokoh";"negatif"
"1140";"427235377212948480";"makin sombong sindir";"negatif"
"1141";"427331599575695361";"matang sikap kuat integritas sangat ada jadi presiden";"positif"
"1142";"427335870706749440";"utama jadi presiden integritas semua";"positif"
"1143";"427518782014099456";"idola";"positif"
"1144";"427646836812152832";"janganpilih jadi presiden belumberes amanah";"negatif"
"1145";"427656753363185664";"wajib tahu cerdas rakyat sadar rakyat jahat besar tipu";"negatif"
"1146";"427677997789749248";"cerdas banyak utang makin bisnis";"negatif"
"1147";"427685979336740864";"catat moral bejat";"negatif"
"1148";"427689044676321280";"tidakbecus ganti";"negatif"
"1149";"427703197839282177";"neraka takbecus";"negatif"
"1150";"427712180184551425";"sigap ambil relawan";"positif"
"1151";"427784405810020353";"dasar goblok banyak utang makin bisnis";"negatif"
"1152";"427815400777072640";"rakyat ramah cocok jadi presiden jadi lulus malang";"positif"
"1153";"427845537379799041";"sangat baik tidaksombong bagus ada senyum";"positif"
"1154";"427978713989279744";"percaya bersih tegas kompeten pemimpin";"positif"
"1155";"428065329520975872";"pemimpin pandai ambil hati rakyat hasil laku";"positif"
"1156";"428143875878711296";"bangsat makin bangsat lacur pintar bodoh bodoh anjing semua maki";"negatif"
"1157";"428281413557710848";"senyum tulus banyak suka beliau";"positif"
"1158";"428325563632058368";"benci bangsat anjing";"negatif"
"1159";"428376624153636864";"banyak tolak capres sangat masuk akal tolak";"negatif"
"1160";"428470051901952000";"busuk lebay aspirasi";"negatif"
"1161";"428471140944605184";"tawa busuk turun bawah jadi tukang becak";"negatif"
"1162";"428481306301718528";"palsu belaka manis pandai";"negatif"
"1163";"428492672387411968";"tidakdasar bejat kuasa";"negatif"
"1164";"428535668818468864";"tidakmuka muka jahat main senyum licik hati";"negatif"
"1165";"428537061944332288";"musnah amin bisa sombong begini musuh";"negatif"
"1166";"428675309601566720";"capres idola masyarakat";"positif"
"1167";"428753819749449728";"sangat jadi wibawa berdikari masuk akal";"positif"
"1168";"428754335917686784";"diri jadi capres idola merdeka";"positif"
"1169";"428823149245788161";"wakil wilayah capres pilih";"positif"
"1170";"428826991203061761";"lebay semua tidakrealistis";"negatif"
"1171";"428828692710567936";"akil takkonsisten";"negatif"
"1172";"428830584345870337";"akil goblok akil";"negatif"
"1173";"428871513056366592";"idola";"positif"
"1174";"428879526962024448";"lebih bejat akil omong fitnah aktual";"negatif"
"1175";"428900358669078528";"akil tidakkonsisten putus";"negatif"
"1176";"428935260621905920";"pilih jadi capres gagal jadi capres kalah";"negatif"
"1177";"428939220728573953";"sedia balik bisa jadi sangat hebat moga";"positif"
"1178";"42900464601276416";"tidakkonsisten";"negatif"
"1179";"429150505822982146";"tokoh idola";"positif"
"1180";"429178434732843008";"lebay pilih mundur";"negatif"
"1181";"429210303704731648";"tidakpilih rakyat licik";"negatif"
"1182";"429281519426084864";"tawa capres gagal awal";"negatif"
"1183";"429411115727327232";"beri jadi idola mahasiswa";"positif"
"1184";"429478110539436033";"banget tawa bodoh bodoh";"negatif"
"1185";"429512460299542529";"gerak janganpilih sama";"negatif"
"1186";"429555101552758784";"acak janganpilih";"negatif"
"1187";"429583246972567552";"capres idola usung wibawa tegas";"positif"
"1188";"429599049700745216";"pemimpin tegas kuasa masalah kira ada";"positif"
"1189";"429602654684082176";"pikir hebat bisa aset penting";"positif"
"1190";"429603146487197696";"najis banget tukang naik ada tidakpilih";"negatif"
"1191";"429604303272017920";"tolol sama main tukang naik jadi tukang tidakdiri";"negatif"
"1192";"429609667296116736";"adu capres paling ramah";"positif"
"1193";"429660578928283648";"kalah kalah kalah";"negatif"
"1194";"429661509556240384";"kalah kalah kalah";"negatif"
"1195";"429665101940281344";"jadi kalah kalah";"negatif"
"1196";"429678765547859969";"tidakpantas bisa tak";"negatif"
"1197";"429695165649805312";"kagum";"positif"
"1198";"429767808415965184";"janganpilih jadi presiden dukung acak";"negatif"
"1199";"429799212906082304";"hebat";"positif"
"1200";"429810626333274112";"paling lucu bantu janganbawa tolol";"positif"
"1201";"429864204669943808";"keren";"positif"
"1202";"429881833287725056";"maju moga jadi presiden moga bisa tegas pro rakyat bela janganlembek";"positif"
"1203";"429924244110061568";"lupa urus goblok";"negatif"
"1204";"429927724526731264";"bisa kalah";"negatif"
"1205";"429931423865122817";"ada malas";"negatif"
"1206";"429958795037392897";"lebih takpopuler bau capres konvensi takpopuler";"negatif"
"1207";"429975831599775744";"janganpilih sama";"negatif"
"1208";"429979722252959745";"hebat";"positif"
"1209";"430022760270544896";"mantap dukung juang suka";"positif"
"1210";"430104828589518849";"moga hebat";"positif"
"1211";"430159100891398144";"pilih baik ada banyak pilih dukung";"positif"
"1212";"430167199148679168";"tokoh agama nasionalis hebat";"positif"
"1213";"430173401815085056";"keren";"positif"
"1214";"430182758699110400";"capres ideal paling siap wakil semua";"positif"
"1215";"430217099730894850";"banyak sosok kagum berita";"positif"
"1216";"430236635003772929";"top biar tetap top capres andal idola puja";"positif"
"1217";"430239273715908608";"tambah mampu cukup mumpuni selesai bangun";"positif"
"1218";"430380358085795840";"tidakpopuler bawah bawah ambisi";"negatif"
"1219";"430433352987189248";"sangat amanah hati rakyat alah izin beliau jadi presiden";"positif"
"1220";"430549937399406592";"hebat";"positif"
"1221";"430620014119383040";"capres baru cocok rakyat";"positif"
"1222";"430648857991450624";"gagal capres";"negatif"
"1223";"430658672717340672";"capres keren";"positif"
"1224";"430664498064543744";"ramah senyum baik senyum sama";"positif"
"1225";"430730121087959040";"gagal valid";"negatif"
"1226";"430878070354882560";"capres agar lebih figur cocok";"positif"
"1227";"430882256194777088";"tegas wibawa negeri";"positif"
"1228";"430890377910824960";"lebay kinerja elektabilitas turun";"negatif"
"1229";"430894948196421632";"teliti jadi presiden yakin gagal";"negatif"
"1230";"430953757405220864";"malu ingin capres lebih muda gagal";"negatif"
"1231";"431057066166202368";"presiden favorit";"positif"
"1232";"431075173526429696";"banyak liat banget bikin malas";"negatif"
"1233";"431080518147260416";"malam seru lebih seru pas bintang favorit";"positif"
"1234";"431110168903184384";"tukang bohong";"negatif"
"1235";"431116940275625984";"wakil keren";"positif"
"1236";"431120390409027584";"keren";"positif"
"1237";"431251424614559744";"beda bego taktakut masuk penjara kenal";"negatif"
"1238";"431359551548293120";"gagal merdeka kisah lawan";"negatif"
"1239";"431430532992225281";"makin kagum sama beliau senyum";"positif"
"1240";"431436088213655552";"balik citra popularitas palsu";"negatif"
"1241";"431436877296443392";"henti bicara muak palsu";"negatif"
"1242";"431453527622164480";"masyarakat kagum";"positif"
"1243";"431711428005752832";"jadi tukang becak makin malas";"negatif"
"1244";"431751387190267904";"hebat bikin luluh";"positif"
"1245";"431778262042152960";"capres moral";"positif"
"1246";"431791367472168960";"besok gagal jadi presiden kasihan capek pasti";"negatif"
"1247";"431874629607505921";"ajar semua agar pandai main tidak";"positif"
"1248";"432035475327447040";"perlu peduli";"positif"
"1249";"432049583716200448";"sosial bisa jadi baik tebar semangat";"positif"
"1250";"432151942887145473";"hebat";"positif"
"1251";"432324636492050432";"kalah tawa";"negatif"
"1252";"432367656545431552";"arus bawah kuat jadi kandidat";"positif"
"1253";"432469898275868673";"tidakmenang nilai layak jadi capres berita";"negatif"
"1254";"432515375192739841";"pede saing jadi capres kalah masuk";"negatif"
"1255";"432520625681223681";"bekas tegas dukung";"positif"
"1256";"432566261185134592";"integritas jadi cermat bisa bawa tantang";"positif"
"1257";"432579337720578049";"orasi bisa janganbunuh bego";"negatif"
"1258";"432701785845682176";"bisa tantang kuat";"positif"
"1259";"432729502297255936";"amanah";"positif"
"1260";"432741417396338688";"idola";"positif"
"1261";"432845477755641856";"bersih jujur";"positif"
"1262";"432863365086466048";"ramah sama wakil";"positif"
"1263";"432891381611130880";"presiden wakil presiden paling ideal";"positif"
"1264";"432907161199341568";"pemimpin karismatik";"positif"
"1265";"432937325509619713";"calon payah tegur";"negatif"
"1266";"433061650392813568";"idola";"positif"
"1267";"433091160630784000";"perlu pemimpin jujur turun langsung bukan";"positif"
"1268";"433107227927654400";"bijak takkonsisten jadi";"negatif"
"1269";"433119378654388224";"goblok akal";"negatif"
"1270";"433178115763105792";"hebat";"positif"
"1271";"433235918116229120";"tokoh jamin bersih tidak";"positif"
"1272";"433290764949270529";"tampak ada calon kuat presiden";"positif"
"1273";"433453131695808513";"ingkar tipu";"negatif"
"1274";"433453132266221568";"ingkar malu sama diri bukantawa tipu";"negatif"
"1275";"433462892583591936";"mirip model lembek";"negatif"
"1276";"435304667870810112";"bakar semangat militan";"positif"
"1277";"435450818129838080";"bego banget tawa tak";"negatif"
"1278";"435676006066556929";"tegas cerdas cerdas tegas sahabat";"positif"
"1279";"435680849313275904";"tegas cerdas cukup pantas begitu senyum";"positif"
"1280";"436432556464939009";"lihai tidakmunafik cakap pintar sahaja";"positif"
"1281";"436760197764100096";"lebih pemimpin";"positif"
"1282";"437911478083936257";"mati bosan muka muak";"negatif"
"1283";"438601815727173632";"bangsat bajing anjing";"negatif"
"1284";"439636654685319168";"ganteng tampan idola semua";"positif"
"1285";"439794024686186496";"dukung";"positif"
"1286";"440750447792373760";"percaya pemimpin hebat senyum";"positif"
"1287";"440952711853268992";"janganpilih capres";"negatif"
"1288";"441060120340873217";"bersih figur nilai sosok pemimpin kualitas";"positif"
"1289";"441783188654788608";"tokoh wibawa wibawa tidaktidak";"positif"
"1290";"441944099872985088";"keren takdukung jadi presiden viva";"positif"
"1291";"651769292199890000";"sakit banget sedih";"negatif"
"1292";"651769376790548000";"sedih";"negatif"
"1293";"651769380859023000";"sedih sedih";"negatif"
"1294";"651769390887628000";"alah belumkering kering sedih";"negatif"
"1295";"651769420683935000";"lupa sedih";"negatif"
"1296";"651769464996806000";"mulai jenuh semua sedih";"negatif"
"1297";"651769470860460000";"tanda tanda mulai begini sedih";"negatif"
"1298";"651769501894049000";"hutang sedih";"negatif"
"1299";"651769559267979000";"janganlupa cukup sedih";"negatif"
"1300";"651769559502843000";"ada pas biar bagus sama sedih";"negatif"
"1301";"651769567908265000";"dulu sedih";"negatif"
"1302";"651769576632356000";"sedih janganhati";"positif"
"1303";"651769578251399000";"capek sedih";"negatif"
"1304";"651769605904400000";"fitnah sedih tidak";"negatif"
"1305";"651769619384922000";"tidakada sedih";"negatif"
"1306";"651769629149261000";"beban hidup sedih";"negatif"
"1307";"651769651957903000";"isi palsu sedih isi kenang sedih paling tidaksuka atur paksa tuduh cukup";"negatif"
"1308";"651769668642861000";"bentar bikin galau sedih";"negatif"
"1309";"651769707352080000";"ingin tidaksedih";"negatif"
"1310";"651769719108694000";"sakit sedih";"negatif"
"1311";"651769728449556000";"sedih";"negatif"
"1312";"651769734313062000";"ada belumada pasti sekarang sedih";"negatif"
"1313";"651769739467866000";"hati bukanmain sedih";"negatif"
"1314";"651769741955104000";"ada sedih";"negatif"
"1315";"651769742844268000";"anjing bego sedih";"negatif"
"1316";"651769748997320000";"capek";"negatif"
